Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ntreat,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
1853.287598,6,34.11281784,-14.19549966,1,1,1,0,0,0,0,0,1,1,1,3,60,7,7,0.303520828,1,0,0.050000001,6,1,0,5,164.7333374,69.25408936,0.161874503,0.178574955,0.14562898,0.286725218,0.283486043,0.506910864,0.442814021,0.351180234,0.360228734,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,20.59939081,24.31254128,19.06611959,24.81121611,24.31254128,136.5866761,1228.368697,10,2530.300922
458.9093018,6,34.60239029,-14.6316185,1,1,0,0,0,0,1,0,0,1,0,6,43,8.333333015,11,0.910562515,3,0,0.07,3,1,7,4,166.9297791,124.5423279,0.708200946,0.149900004,0.185550004,0.227249995,0.383949995,0.49575001,0.44600001,0.380499989,0.383899987,39,43,338,316,226,505,41,1508,3.799999952,38.83000946,27.79999924,18.39999962,1656.300049,17.47431362,21.98494095,18.87299871,23.88254234,21.98494095,136.6584538,906.1667119,18,1395.174311
1127.54834,1,34.73538589,-14.71237278,1,1,1,0,0,1,1,0,0,1,0,4,34,8,10,0.922347248,3,15,0.38000001,9,2,0,9,166.9653168,184.4020081,0.188937254,0.149989557,0.180826684,0.258871063,0.345612968,0.432568712,0.427942427,0.353340256,0.341089465,44,47,340,356,234,532,32,1585,4.099999905,38.2700119,27.20000076,17.79999924,1592.800049,15.45228947,23.32410308,15.32113533,22.38258315,23.32410308,132.5450436,1112.030134,18,1048.519396
1029.604126,6,34.06562418,-14.32659283,1,1,1,0,0,0,1,0,0,1,0,5,71,0.666666687,2,0.303520858,2,0,0.16,4,2,0,3,168.0279846,48.96181107,0.121405885,0.116072853,0.143839623,0.191155421,0.326092267,0.4573743,0.485442945,0.382587339,0.345758848,39,54,341,246,223,306,87,1296,4.199999809,31.95998573,26.5,16.5,1106.199951,15.22713282,24.61797114,25.52054272,25.53195447,24.61797114,133.9623611,1239.146913,10,2536.738515
1243.979248,1,34.73272705,-14.90330982,1,1,0,0,1,1,1,0,0,0,0,11,55,8.666666985,11,3.237555504,5,0,3.650000006,6,3,1,10,169.8812561,424.0830383,2.069970228,0.130099997,0.166800007,0.261550009,0.406800002,0.516300023,0.410149992,0.338050008,0.352800012,54,53,333,380,216,530,40,1606,4.199999809,31.3200016,27.89999962,18.60000038,1351,17.99722416,21.96578308,20.18704506,25.40939653,21.96578308,136.2585593,878.2764654,18,1016.556903
1680.313965,3,34.59515734,-14.42828448,0,1,1,1,1,1,1,0,0,1,1,6,37,5.666666508,8,0.910562575,2,0,0.250000007,3,2,6,4,170.2244415,1139.012451,0.50585784,0.135998535,0.16993408,0.237218399,0.347307496,0.430355311,0.316854725,0.360601167,0.307882878,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,21.97008219,19.36871906,17.34178299,23.01221805,19.36871906,137.1872951,552.957252,17,926.2371175
1427.717773,6,34.63196182,-14.64146519,0,1,1,0,0,0,1,0,0,1,0,4,63,7.25,12,1.112909794,3,60,0.559999999,3,2,0,4,170.274353,117.9090195,0.910544083,0.14286009,0.166155757,0.193616062,0.389581734,0.421729148,0.381018581,0.350424351,0.337654488,39,42,334,319,220,511,35,1500,3.799999952,40.18520691,27.89999962,18.5,1657.800049,17.57314893,21.01644612,18.66579853,24.5896808,21.01644612,137.6417563,941.4800124,18,973.5932063
988.4200439,6,34.59257468,-14.62535446,1,1,0,1,1,0,1,0,0,1,1,7,58,5,8,1.517604232,3,100,0.400000006,5,1,1,5,170.6637268,109.0726395,1.011715651,0.166600004,0.196799994,0.220599994,0.352750003,0.48089999,0.396200001,0.36225,0.350899994,39,43,338,316,226,505,41,1508,3.799999952,38.01000214,27.79999924,18.39999962,1656.300049,16.68444903,21.05473798,16.20123966,23.47097231,21.05473798,135.1392151,921.0718511,18,1591.118734
1076.279541,1,34.75618362,-14.72898197,1,1,0,0,0,1,1,0,1,0,1,5,35,11,11,1.315256953,2,40,0.220000003,6,2,0,8,171.0692291,201.3193054,0.910544112,0.1168027,0.130604902,0.171338133,0.344598509,0.49378565,0.417436523,0.31004615,0.314598996,44,46,331,355,228,530,32,1566,3.900000095,35.11000824,27.39999962,18.20000076,1593.800049,14.3896496,20.31382452,12.79185341,22.01678505,20.31382452,136.2456912,1113.795068,18,1025.769987
2127.848633,6,34.59431291,-14.62542394,1,1,0,0,0,0,0,0,0,0,0,6,49,3.5,6,2.630513906,3,0,0.100000001,6,1,1,7,171.0692291,238.3970947,1.092652947,0.166600004,0.169149996,0.197850005,0.338950009,0.474750013,0.393799991,0.354600013,0.350800008,39,43,338,316,226,505,41,1508,3.799999952,38.01000214,27.79999924,18.39999962,1656.300049,18.3265967,20.36028045,17.23234783,23.15397118,20.36028045,136.073946,916.2720332,18,1553.492413
1729.734985,6,34.10150763,-14.20612406,0,1,0,0,0,0,0,0,0,0,1,4,51,6.5,9,0.303520858,2,100,0,2,0,2,2,171.3226624,127.7680206,0.202343136,0.158054278,0.151148814,0.199022289,0.310409033,0.519295136,0.44982911,0.396203897,0.368422317,35,50,331,243,208,305,72,1244,4.199999809,36.26887416,26.60000038,16.60000038,1164.900024,26.25956662,24.54193105,21.95812541,25.41217589,24.54193105,131.9685853,1238.44867,10,2590.31267
514.802063,6,34.11781811,-14.18676816,1,1,1,0,0,0,1,0,1,1,1,5,39,9,12,1.011736155,2,0,0,6,1,0,5,172.9700012,31.26459122,0.485623538,0.18385904,0.126823264,0.268591064,0.497180851,0.534102351,0.446796967,0.383092549,0.379625834,35,50,331,243,208,305,72,1244,4.199999809,37.11998749,26.60000038,16.60000038,1164.900024,19.0078847,23.14943822,18.41886546,24.11178434,23.14943822,137.1697565,1183.045488,10,2534.12286
823.6833496,1,34.74261856,-14.72089577,1,1,0,1,0,0,0,0,1,1,1,3,40,2.5,4,0.607041657,1,0,0,3,0,0,3,172.9700012,81.70342255,0.303514689,0.147974311,0.158612218,0.237193187,0.373806453,0.434747487,0.408990335,0.307026269,0.316377619,44,47,340,356,234,532,32,1585,4.099999905,37.40999603,27.20000076,17.79999924,1592.800049,13.6734578,20.63702398,12.11157065,20.79607424,20.63702398,139.8309746,1109.568204,18,1048.461796
3294.733398,6,34.0707885,-14.316285,1,1,1,0,0,0,0,0,1,1,0,5,89,5.666666508,12,0.161877781,2,0,0,2,0,0,4,172.9700012,78.82145691,0.121405877,0.180139893,0.195465437,0.296852159,0.575948723,0.495033488,0.436876553,0.43915332,0.428838486,39,54,341,246,223,306,87,1296,4.199999809,34.0129647,26.5,16.5,1106.199951,14.46685093,24.01031546,21.53334119,24.34684622,24.01031546,134.8786598,1263.887241,10,2576.830854
1657.411621,6,34.11612437,-14.19453751,1,1,1,0,0,1,1,0,0,0,1,5,38,6,7,0.311614752,3,0,0.220000003,5,2,7,8,173.2908936,987.1281128,0.165921365,0.186100006,0.126599997,0.288650006,0.331050009,0.543900013,0.461650014,0.328049988,0.33070001,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,18.56493892,24,18.28668837,24.04827392,24,137.139581,1194.269859,10,2523.088937
1040.442139,6,34.60663661,-14.64280945,0,1,1,0,1,0,0,0,0,1,1,6,51,1.75,3,0.910562575,3,29,0.779999986,5,3,0,4,174.6173248,205.8339539,0.768903911,0.127000004,0.141200006,0.204699993,0.354799986,0.436500013,0.399199992,0.36500001,0.346700013,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,22.84358504,20.4812799,16.70751487,25.59732987,20.4812799,136.8881871,915.5044336,18,1344.655566
1114.395142,6,34.5236145,-14.22141962,1,1,1,0,1,0,0,0,0,1,1,4,29,10.5,12,1.214083433,6,86,0.609999999,6,2,0,10,174.6173248,237.8701172,1.031949989,0.141299993,0.170949996,0.214300007,0.371850014,0.462000012,0.456800014,0.422899991,0.385199994,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,17.61277052,20.63944184,14.63202459,20.96377775,20.63944184,140.3189361,518.4207743,17,1200.318055
1258.405029,6,34.09610997,-14.20775559,1,1,1,0,0,1,1,0,0,0,0,6,42,2.666666746,5,0.748684764,4,33,0.360000011,5,2,0,7,174.9735107,117.0210266,0.218530586,0.124700002,0.131349996,0.137899995,0.264600009,0.47845,0.417549998,0.368000001,0.286199987,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,27.70549553,24.33186643,28.99787557,27.17057524,24.33186643,135.668608,1237.579252,10,2628.537263
988.4200439,6,34.60525131,-14.64641094,1,1,0,0,0,0,1,0,1,1,1,4,66,0,0,0.708215296,3,0,0,4,1,0,7,176.5,77.11074066,0.202343129,0.156100005,0.158350006,0.167050004,0.420749992,0.364399999,0.352299988,0.31189999,0.314300001,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,21.42130195,20.27088926,18.53556847,24.46023178,20.27088926,135.8602773,920.8454559,18,1382.504114
2800.523438,6,34.6065712,-14.6506176,1,1,1,1,0,1,1,0,0,0,1,7,44,11,12,1.416430593,2,0,0.050000001,6,2,3,8,176.5,172.7748566,0.607029378,0.150000006,0.196881909,0.240629978,0.311003069,0.402137534,0.373698244,0.305680475,0.301066247,39,43,338,316,226,505,41,1508,3.799999952,39.61998749,27.79999924,18.39999962,1656.300049,21.47748432,21.08039675,20.42587424,24.97754836,21.08039675,137.1534364,927.5660918,18,1372.125688
2718.155029,1,34.74036789,-14.90448761,0,1,1,1,0,1,1,0,0,0,0,5,28,10.5,12,0.202347234,2,100,0.01,1,1,2,2,177.9119873,148.3871155,0.202343136,0.132499993,0.159500003,0.300249994,0.407799989,0.422699988,0.440050006,0.343950003,0.360399991,54,53,333,380,216,530,40,1606,4.199999809,32.37999725,27.89999962,18.60000038,1351,18.88079996,22.34927538,20.46704775,26.0542716,22.34927538,138.1520312,866.2514862,18,993.5556523
1127.54834,6,34.59250131,-14.62461529,1,1,1,1,1,0,1,0,0,1,0,4,49,8,12,2.225819588,6,100,2.239999995,6,3,7,12,179.4844513,1167.959473,1.112887204,0.178900003,0.210549995,0.203050002,0.436150014,0.524900019,0.435600013,0.347200006,0.370200008,39,41,337,316,216,499,40,1488,3.799999952,37.93999481,28.10000038,18.5,1710,17.9484289,21.17192678,17.34204517,23.26479997,21.17192678,134.0146361,919.6229477,18,1590.397467
1460.165894,6,34.60608093,-14.64935465,1,1,0,0,0,0,0,0,1,1,0,3,68,3.666666746,6,0.870093107,4,100,0.500000007,6,2,0,9,180.4404602,116.7389221,0.445154883,0.150612479,0.180932843,0.199684171,0.428082271,0.461060082,0.388583272,0.313718905,0.316538095,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,22.21437481,20.87788179,19.64884857,24.91505512,20.87788179,136.2064562,923.6986156,18,1376.771488
1338.485474,1,34.74633262,-14.93981891,1,1,1,0,0,0,0,0,1,1,1,5,44,5,8,0.607041717,2,0,0.02,7,1,0,6,181.2066498,189.3653564,0.242811754,0.114223757,0.142295914,0.230677133,0.39199904,0.387981784,0.393323428,0.278834737,0.316593871,54,55,334,393,212,543,41,1632,4.300000191,32.64998627,27.79999924,18.60000038,1295.5,20.16049383,21.13385932,24.25993981,24.61184541,21.13385932,136.1029001,869.6986281,18,897.9302497
2384.346436,6,34.09616753,-14.20791009,1,1,1,1,0,1,1,0,0,1,0,4,62,0,0,0.849858403,3,0,0.620000008,5,3,5,6,181.2066498,204.5870514,0.230671175,0.124700002,0.131349996,0.137899995,0.264600009,0.47845,0.417549998,0.368000001,0.286199987,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,27.44227043,24.2436555,29.24377444,27.10370365,24.2436555,135.8246747,1237.328334,10,2628.868801
1283.662354,6,34.51193491,-14.21953492,1,1,1,0,0,0,0,0,0,1,0,6,48,4.25,8,1.517604232,4,9,0.600000024,5,1,0,7,181.206665,266.0968628,0.779021062,0.183463063,0.205795419,0.345468,0.366579968,0.426251372,0.431089364,0.40644106,0.368912564,35,34,346,340,183,410,42,1390,4.300000191,38.83000946,30,20.89999962,1659.099976,14.92898364,20.3794128,16.09185546,21.6494368,20.3794128,141.4598628,543.2345108,17,1094.884769
1629.841431,6,34.57934484,-14.59543974,1,1,0,0,1,0,1,0,1,0,0,3,46,8.5,11,1.112909794,3,0,0.02,4,2,0,6,183.3032684,440.7398987,0.951012745,0.143615358,0.186560623,0.30894648,0.433293198,0.440196403,0.386907865,0.374243138,0.343791011,41,47,358,328,226,516,52,1568,4.099999905,37.52999115,26.5,17.20000076,1759.400024,17.81914322,20.13556407,15.92645391,23.99401701,20.13556407,136.2397616,900.8984451,17.00293549,1687.298783
996.6568604,6,34.58673437,-14.59555375,0,1,0,1,0,0,1,0,0,1,1,7,62,8.333333015,10,0.930797279,3,0,0.050000001,3,1,2,4,183.7134705,132.9208069,0.607029393,0.168571728,0.183694902,0.193607373,0.526504716,0.489910299,0.41709064,0.407061478,0.398503424,39,41,337,316,216,499,40,1488,3.799999952,37.36000824,28.10000038,18.5,1710,19.05499295,21,16.57322471,24.49828714,21,134.5107658,887.1621068,17,1553.94705
14.82629967,6,34.58817277,-14.60384202,1,1,1,0,0,1,1,0,0,1,0,2,64,7,8,0.809388936,1,0,0.550000012,5,3,1,5,185.3249969,563.5673828,0.404686272,0.158034442,0.181104942,0.216186184,0.338286703,0.458837851,0.416985668,0.318082153,0.316692114,39,41,337,316,216,499,40,1488,3.799999952,37.86998749,28.10000038,18.5,1710,19.26914567,20.87621556,15.47663601,24.54158443,20.87621556,134.7371685,899.2609338,17.96104308,1572.490098
395.3680115,3,34.59496119,-14.42718553,1,1,1,0,1,0,1,0,0,0,1,6,36,9.333333015,12,0.809388936,1,0,3.360000014,3,3,5,3,185.3249969,397.2602539,0.505857825,0.142087972,0.163769255,0.22962773,0.319145435,0.424850583,0.306156667,0.324799232,0.289765629,36,33,337,313,192,438,29,1378,3.900000095,36.39000702,30,20.70000076,1785.800049,21.76217299,20.19687393,19.40918246,23.48487083,20.19687393,136.3324105,552.0521048,17,929.0062935
475.2019348,6,34.10089649,-14.20449697,1,1,1,1,0,0,0,0,1,0,0,4,35,8.5,10,0.809388936,3,0,0,6,0,0,6,185.3249969,244.9925232,0.526092142,0.141472395,0.127975188,0.194501081,0.323362214,0.529237283,0.485060422,0.368235625,0.33598905,35,50,331,243,208,305,72,1244,4.199999809,37.01781091,26.60000038,16.60000038,1164.900024,29.44762852,24.4330501,24.03607075,26.80831395,24.4330501,135.6182021,1228.414172,10,2588.825932
570.2423706,6,34.09902074,-14.20852732,1,1,1,0,0,0,1,0,0,1,1,3,86,3.333333254,8,0.809388936,1,0,0.240000002,7,2,0,5,185.3249969,635.932312,0.526092112,0.153300002,0.133149996,0.223900005,0.360199988,0.573199987,0.484950006,0.371499985,0.33919999,35,52,336,242,208,301,75,1249,4.099999905,35.95998383,26.60000038,16.70000076,1167.800049,25.03651251,23.55379984,21.83248688,25.30579495,23.55379984,137.3868594,1235.676363,10,2612.972629
665.2827148,6,34.58683449,-14.60110307,1,1,0,0,0,0,1,0,0,1,0,4,62,6.666666508,11,0.809388936,1,0,1.280000046,4,2,7,3,185.3249969,107.4772873,0.526092112,0.160099998,0.237049997,0.205449998,0.36285001,0.446249992,0.390650004,0.323650002,0.328299999,39,41,337,316,216,499,40,1488,3.799999952,37.86998749,28.10000038,18.5,1710,18.85294461,20.5635819,16.62861731,24.58814995,20.5635819,134.6704355,897.9008737,17.58186725,1582.932816
1111.972534,6,34.58908844,-14.6040554,1,1,1,0,0,0,1,0,0,0,0,7,43,8.75,12,0.809388936,1,0,0.310000002,4,2,1,3,185.3249969,170.5090027,0.404686272,0.156251299,0.172597575,0.182539861,0.362151849,0.449612071,0.385898956,0.312139514,0.313321156,39,41,337,316,216,499,40,1488,3.799999952,37.86998749,28.10000038,18.5,1710,20.23170458,20.54233761,15.10373708,24.62355549,20.54233761,135.0920422,898.4774581,17.98580103,1556.068319
1127.54834,3,34.59218302,-14.43403347,1,1,1,1,1,1,0,0,0,0,1,5,37,6,7,0.809388936,2,100,1.649999946,3,2,6,3,185.3249969,627.7180786,0.303514689,0.123810327,0.160451071,0.253098725,0.302188591,0.355082493,0.356500029,0.39031991,0.33251117,36,33,337,313,192,438,29,1378,3.900000095,40.06967728,30,20.70000076,1785.800049,25.15840688,20.93463611,17.87084608,23.68334694,20.93463611,137.4433494,555.0212447,17,905.7890879
1153.156738,6,34.1168251,-14.19406288,1,1,0,0,0,1,1,0,0,1,1,6,65,3.799999952,7,0.809388936,1,0,0.200000003,6,2,5,5,185.3249969,77.73181152,0.303514689,0.171299994,0.186100006,0.307700008,0.434199989,0.545549989,0.414499998,0.33829999,0.384200007,35,50,331,243,208,305,72,1244,4.199999809,35.49001312,26.60000038,16.60000038,1164.900024,18.80796922,23.95085536,17.93839057,24.65425146,23.95085536,137.272074,1185.971202,10,2522.242927
1270.825684,6,34.07877129,-14.30914759,1,1,1,0,1,0,1,0,0,0,0,5,44,6.5,7,0.809388936,1,100,0.450000007,2,3,0,2,185.3249969,1783.370239,0.708200991,0.150999993,0.149450004,0.18795,0.263449997,0.273400009,0.291999996,0.2368,0.238900006,39,54,341,246,223,306,87,1296,4.199999809,34.95000458,26.5,16.5,1106.199951,16.88778285,22.59400889,23.02369879,23.90233899,22.59400889,135.9204436,1261.882934,10,2630.303171
1482.630005,1,34.76209259,-14.72175407,1,1,0,0,0,1,0,0,0,0,0,7,33,3.5,5,0.607041717,2,100,0.050000001,4,1,1,5,185.3249969,620.6564331,0.404686257,0.119157012,0.13586417,0.225888933,0.397707009,0.473511188,0.386752674,0.288701633,0.313014023,44,46,331,355,228,530,32,1566,3.900000095,36.26000214,27.39999962,18.20000076,1593.800049,15.31286431,21.97679407,17.4114135,22.76903356,21.97679407,134.1978233,1157.697067,18,1005.362255
2316.609375,6,34.10152165,-14.20599982,1,1,0,0,0,1,1,0,0,0,1,6,40,3.5,7,0.809388936,1,25,0,4,1,0,3,185.3249969,18.54781342,0.323749006,0.157447821,0.142734925,0.199896288,0.302633881,0.513143287,0.45121254,0.407747586,0.362340229,35,50,331,243,208,305,72,1244,4.199999809,36.21339922,26.60000038,16.60000038,1164.900024,26.15228695,24.62860158,21.27937784,25.01397403,24.62860158,133.1378088,1238.065749,10,2589.874486
823.6833496,6,34.51778779,-14.23942379,1,1,1,0,0,1,0,0,0,0,1,2,56,0,0,0.822015405,2,100,0.709999988,4,2,0,6,185.5196381,204.6081085,0.509904688,0.14853322,0.173609334,0.282003846,0.362216161,0.440976663,0.455105398,0.396595262,0.370838102,35,34,346,340,183,410,42,1390,4.300000191,38.83998871,30,20.89999962,1659.099976,15.12293292,19.05939785,14.75818224,22.13372248,19.05939785,139.080561,545.3975863,17,1193.067839
602.6951294,6,34.074896,-14.31652228,1,1,1,1,0,1,1,0,0,0,1,5,30,4,4,1.214083433,5,44,0.050000001,4,1,0,9,186.1486511,179.1902771,0.829606824,0.164682472,0.191542613,0.269077881,0.525162516,0.495273875,0.399651522,0.382751121,0.374831568,39,54,341,246,223,306,87,1296,4.199999809,34.35486668,26.5,16.5,1106.199951,15.67195998,23.11601618,22.50615221,24.11988731,23.11601618,135.5125599,1262.906813,10,2595.329051
646.2746582,6,34.60543719,-14.64661692,1,1,1,0,0,1,1,1,1,1,1,6,40,6,10,1.82112515,4,91,0.07,7,3,0,10,186.6977692,281.9769592,1.315230325,0.156100005,0.158350006,0.167050004,0.420749992,0.364399999,0.352299988,0.31189999,0.314300001,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,22.24848132,20.19734207,18.57925147,24.53446085,20.19734207,136.3041228,921.1979177,18,1379.70997
1029.604126,6,34.64094543,-14.6359005,1,1,0,0,0,0,0,0,1,0,1,4,44,0.333333343,1,0.809388936,2,0,0.01,7,1,0,8,187.79599,65.95664215,0.242811769,0.139029643,0.158023493,0.189745079,0.371253363,0.45446739,0.418909859,0.345980488,0.34310169,39,42,334,319,220,511,35,1500,3.799999952,38.73408301,27.89999962,18.5,1657.800049,16.80376246,21.91028764,16.87342241,24.16348897,21.91028764,137.3766017,967.1321596,18.15871332,926.6572303
1170.497314,3,34.59730484,-14.42373954,1,1,1,0,0,0,1,0,0,0,0,7,43,6.75,9,0.809388936,2,12,0.260000002,5,2,6,6,187.79599,283.8687439,0.384451956,0.147300005,0.180150002,0.265599996,0.344199985,0.416599989,0.308899999,0.331,0.315499991,36,33,337,313,192,438,29,1378,3.900000095,38.95998383,30,20.70000076,1785.800049,21.7942353,20.13012624,21.29615082,24.53568334,20.13012624,138.3653457,550.6854659,17,943.9216382
1270.825684,6,34.07470761,-14.32142265,1,1,0,0,0,0,1,1,0,0,1,6,55,8.333333015,12,1.064346433,3,0,1.409999976,4,2,0,6,187.9087372,51.6231842,0.708200961,0.149800003,0.156049997,0.220349997,0.454600006,0.39745,0.393649995,0.369749993,0.35679999,39,54,341,246,223,306,87,1296,4.199999809,33.4200058,26.5,16.5,1106.199951,14.93844225,23.15504959,23.22680572,23.25476135,23.15504959,136.4501845,1257.037181,10,2584.226149
1463.535522,6,34.07526704,-14.31992258,1,1,0,1,0,0,1,0,0,1,0,3,49,9.666666985,12,1.214083433,3,0,0.119999997,3,1,0,3,189.4433289,161.9133301,0.890309781,0.140347815,0.199971783,0.23192935,0.44132597,0.486665206,0.401844738,0.365233311,0.358172175,39,54,341,246,223,306,87,1296,4.199999809,33.51451891,26.5,16.5,1106.199951,13.78911009,23.65045936,23.81625146,23.53321977,23.65045936,136.2818163,1259.703329,10,2589.830514
741.3150024,6,34.60669096,-14.64905943,1,1,0,0,0,0,1,0,0,0,1,6,81,3.333333254,5,1.315256953,4,0,0,7,0,0,9,190.0769196,112.6179657,0.607029378,0.139400005,0.176499993,0.213200003,0.427300006,0.404650003,0.385149986,0.322149992,0.324099988,39,43,338,316,226,505,41,1508,3.799999952,40.74001312,27.79999924,18.39999962,1656.300049,22.0234028,20.50433214,20.8523732,25.41970939,20.50433214,138.755546,923.8565404,18,1364.717042
1119.69458,6,34.63323975,-14.64120674,1,1,1,1,0,1,0,0,0,0,1,5,54,6.25,8,1.71995151,3,100,1.070000015,4,4,0,7,191.8658752,650.5214233,1.294996053,0.139899999,0.169,0.189649999,0.377249986,0.406199992,0.379599988,0.349849999,0.336800009,39,42,334,319,220,511,35,1500,3.799999952,39.1700058,27.89999962,18.5,1657.800049,18.05858427,21.00963424,18.77552974,24.99036576,21.00963424,138.6254091,948.267329,18,969.8647013
1765.035767,1,34.74349594,-14.93152428,0,1,0,0,0,0,0,0,1,1,0,1,64,3,3,0.404694468,1,0,0.500000007,3,2,0,2,192.7379913,155.9280396,0.283280373,0.119627003,0.143030385,0.266056989,0.379284746,0.441167524,0.388854438,0.335136777,0.350051545,54,55,334,393,212,543,41,1632,4.300000191,35.45000458,27.79999924,18.60000038,1295.5,19.85742745,21.87680668,17.04838206,25.11659204,21.87680668,137.5368834,868.694382,18,923.9071575
1412.028564,6,34.59774916,-14.63332823,1,1,1,0,1,1,1,0,0,1,1,8,43,3,7,0.647511125,4,0,0.090000004,5,1,0,7,194.5912476,183.8643188,0.283280388,0.182362858,0.201001939,0.177465544,0.426345718,0.501726612,0.423167542,0.399210209,0.386716835,39,43,338,316,226,505,41,1508,3.799999952,39.03070264,27.79999924,18.39999962,1656.300049,15.54983486,21.9788824,15.59231664,23.00413784,21.9788824,135.812017,921.1068496,18,1495.074939
1127.54834,6,34.58170272,-14.6073066,1,1,1,0,0,0,1,0,0,1,1,5,32,7.5,8,0.607041657,4,11,0.480000004,6,2,1,7,196.0326691,209.8223724,0.121405885,0.150399998,0.213499993,0.244900003,0.367549986,0.461299986,0.415100008,0.373849988,0.367399991,41,47,358,328,226,516,52,1568,4.099999905,37.55001068,26.5,17.20000076,1759.400024,17.13160901,21.18462426,17.48747837,24.91410842,21.18462426,135.7992263,909.6149873,17.56645071,1717.890457
494.2099915,3,34.59708622,-14.4350531,1,1,0,0,0,1,0,0,1,1,1,4,30,5,5,1.274787545,3,0,0.150000006,3,1,7,4,196.1111145,189.5809937,1.112887233,0.130400002,0.152349994,0.238700002,0.374599993,0.389299989,0.428900003,0.397949994,0.356299996,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,22.11015084,21.00595658,17.62428897,23.58280222,21.00595658,135.9187878,554.5522161,17,909.3220094
49.42099762,6,34.52127519,-14.21768623,1,1,0,0,0,1,0,0,1,1,1,3,23,8,8,0.101173617,1,0,0,3,0,0,2,197.6799927,9.927536011,0.060702942,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,19.70484241,21.49009997,16.25123928,22.45316774,21.49009997,140.0486664,521.3953736,17,1176.464511
988.4199829,6,34.51313185,-14.21799392,1,1,1,0,0,0,0,0,1,0,0,5,31,4,4,0.101173617,1,100,0,3,0,0,2,197.6799927,22.2186203,0.050585784,0.233244449,0.219105221,0.323350012,0.362294438,0.402595614,0.424570405,0.396103492,0.359277289,35,34,346,340,183,410,42,1390,4.300000191,38.83000946,30,20.89999962,1659.099976,15.26410242,21.67823034,16.915714,23.01857963,21.67823034,136.1564956,541.5236936,17,1099.725709
1544.40625,6,34.58837364,-14.62558525,1,1,0,0,0,0,0,0,0,0,0,6,42,5,8,0.202347234,1,100,0.200000003,2,1,0,2,197.6799927,47.41200638,0.161874503,0.144099995,0.173099995,0.287600011,0.369199991,0.514050007,0.449499995,0.395049989,0.393900007,39,43,338,316,226,505,41,1508,3.799999952,38.01000214,27.79999924,18.39999962,1656.300049,15.55115653,21.783863,17.31018222,23.50870701,21.783863,133.6779451,934.9119386,18,1682.461176
1710.726929,6,34.11355795,-14.19516657,1,1,1,0,0,0,1,0,0,0,1,6,56,3.166666746,5,0.404694468,2,28,0.01,9,1,3,13,197.6799927,256.4856262,0.263046071,0.179199994,0.145600006,0.288650006,0.278849989,0.506349981,0.44115001,0.349449992,0.358900011,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,19.76088383,24.31254937,19.28407352,25.25679305,24.31254937,137.4493855,1231.936601,10,2528.602203
1976.840088,3,34.59944847,-14.42797969,1,1,1,1,1,1,1,0,0,0,0,6,79,6.75,12,1.011736155,1,17,0.050000001,6,2,0,4,197.6799927,204.5390167,0.303514689,0.124315131,0.149012345,0.21708161,0.280441396,0.430918574,0.286538354,0.316700398,0.264333299,36,33,337,313,192,438,29,1378,3.900000095,37.20193702,30,20.70000076,1785.800049,21.94120375,20.96903687,19.46826708,23.97649598,20.96903687,136.8362588,548.7152768,17,934.9999316
