Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
2800.523193,6,34.59387207,-14.6253252,1,1,1,1,1,0,1,0,0,1,1,6,36,8,10,1.529388905,4,83.33332825,0,4,0,4,132.4058228,224.9300995,0.303520851,0.18345487,0.182299523,0.285155759,0.385401422,0.53370165,0.533200026,0.353451013,0.338310461,5,12,198,274,240,132,31,892,-1.820000052,33.46999359,26.89999962,18.89999962,1468.5,18.25887329,20.87110631,16.83760764,23.35264682,20.87110631,136.1611627,916.3406299,18,1562.912853
4455.991699,1,34.72975159,-14.93059254,1,1,0,0,0,1,0,0,0,1,1,5,29,5,6,0.445163906,3,35.29411697,0,8,2,15,132.5354462,442.7337646,0.123431808,0.160400003,0.154899999,0.301849991,0.427700013,0.564199984,0.463149995,0.331800014,0.337900013,10,17,194,296,240,135,29,921,-2.180000067,31.4699955,27,19.10000038,1138,14.19934172,20.00375826,13.86609295,23.10385342,20.00375826,137.7789822,932.2474755,18,961.1685656
3538.543457,6,34.07305522,-14.3207348,1,1,0,1,0,1,1,0,0,1,1,3,76,5.5,6,1.315256953,3,0,0.01,4,1,6,133.0538483,51.69850159,0.505868085,0.173413165,0.207211838,0.194722559,0.347485637,0.612390944,0.535468816,0.368632007,0.338289782,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,13.98932887,23.42763393,24.88021083,24.6680822,23.42763393,136.1339862,1259.978079,10,2578.438397
2757.796631,6,34.58771669,-14.60301249,1,1,1,1,0,0,1,0,1,1,0,4,53,6,10,1.529388905,4,0,0.530000014,6,3,10,134.0404663,399.6337585,0.707094461,0.159600005,0.193299994,0.232749999,0.375349998,0.514349997,0.454750001,0.328700006,0.312900007,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,20.08230273,20.90885308,16.67999311,24.26378005,20.90885308,134.8589183,899.3087027,17.86149988,1576.715428
2069.32373,6,34.602211,-14.6317606,1,1,1,0,0,1,1,0,0,1,1,7,68,7.800000191,11,2.225819588,4,100,0.300000012,6,1,8,134.7818146,126.90802,1.384055063,0.157000005,0.163200006,0.244550005,0.394199997,0.555750012,0.481050014,0.33129999,0.311100006,5,12,198,274,240,132,31,892,-1.820000052,33.92998505,26.89999962,18.89999962,1468.5,17.79417861,21.98677797,19.36464686,23.85704719,21.98677797,135.4624498,907.184427,18,1399.283425
1937.912598,6,34.07460334,-14.31614747,1,1,0,0,1,1,0,0,0,1,0,6,36,1.5,3,0.809388876,3,0,0.090000004,3,1,6,135.9049988,151.2123566,0.590853885,0.234088403,0.295924296,0.29625945,0.372869397,0.450961291,0.540804284,0.371850729,0.3693467,1,16,204,247,231,126,53,878,-3.380000114,32.39083626,25.60000038,17.10000038,967.2000122,14.61569234,23.59702815,23.10208295,24,23.59702815,135.4345434,1260.004458,10,2594.759976
4118.416504,1,34.740345,-14.93283176,1,1,1,0,0,1,0,0,1,1,1,2,25,8,8,0.404694468,2,100,2.400000095,6,2,6,135.9049988,41.52635193,0.182112508,0.132599995,0.1285,0.175300002,0.421200007,0.53670001,0.4542,0.368499994,0.336499989,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,16.54058936,20.02635857,15.50262325,23.35882427,20.02635857,137.9921482,876.3624216,18,928.9718963
3047.628418,1,34.74860764,-14.91321468,1,1,1,1,0,1,1,0,0,1,1,7,61,7.199999809,12,1.902063966,3,9.090909004,0.210000003,5,2,8,137.7451019,180.6259918,0.607041702,0.136999995,0.198400006,0.330749989,0.474550009,0.586600006,0.32069999,0.37924999,0.404399991,10,16,193,292,238,133,29,911,-2.150000095,32.34999847,27.20000076,19.20000076,1200.199951,20.82894948,23.01681369,24.25328985,27.03954433,23.01681369,137.9887948,846.418633,18,952.0487502
1894.47168,6,34.58947583,-14.6026939,1,1,1,0,0,1,1,0,1,1,0,6,57,5.75,8,0.723215342,4,100,0.5,6,1,7,138.2714081,374.1196899,0.607041679,0.1734,0.158099994,0.187150002,0.354499996,0.503600001,0.395449996,0.317299992,0.290800005,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,19.99060189,20.96314325,15.99675863,24.55346963,20.96314325,135.0088836,896.3448875,17.82326827,1541.51868
1765.035645,6,34.06466836,-14.32636462,1,1,0,1,0,1,1,0,0,0,1,5,33,3,5,0.809388936,4,0,0,5,0,10,138.3759918,92.09999847,0.339943342,0.173999995,0.281500012,0.240199998,0.27790001,0.438450009,0.493000001,0.285149992,0.281500012,1,16,204,247,231,126,53,878,-3.380000114,30.18999672,25.60000038,17.10000038,967.2000122,15.44577298,24.1756672,24.57873609,25.83403834,24.1756672,133.7754297,1236.661119,10,2533.224321
2340.009521,6,34.58673437,-14.59555375,1,1,1,1,0,1,1,1,0,1,1,2,55,8,8,1.517604232,4,100,0.210000003,11,2,7,138.3759918,312.6359253,0.534196682,0.181065261,0.161064513,0.213826287,0.353717102,0.526272889,0.423459751,0.363799048,0.303265249,5,12,197,270,237,131,31,883,-1.75,31.39000893,27.10000038,19.10000038,1514.099976,19.05499295,21,16.57322471,24.49828714,21,134.5107658,887.1621068,17,1553.94705
588.3452148,6,34.59776008,-14.63359399,1,1,0,0,0,0,1,0,0,0,1,4,50,2.666666746,5,0.360000014,1,20,0,5,0,3,138.8888855,255.3155518,0.16997166,0.193599999,0.208000004,0.237550005,0.438450009,0.546700001,0.424499989,0.366149992,0.392100006,5,12,198,274,240,132,31,892,-1.820000052,32.49001312,26.89999962,18.89999962,1468.5,16.01155345,21.98297366,16.24927776,22.99424504,21.98297366,135.1524394,922.1457501,18,1495.393943
845.9633179,6,34.52506071,-14.21219577,1,1,1,0,1,1,1,0,1,1,1,7,41,6.75,9,0.720000029,2,40,0.500000015,4,2,4,138.8888855,503.3172302,1.481181651,0.162799999,0.151600003,0.140650004,0.361550003,0.590749979,0.398299992,0.35255,0.342900008,0,10,205,273,237,127,43,895,-4.139999866,38.11998749,29.20000076,21.29999924,1410.800049,25.19259968,23.71366266,17.59951928,24.89452075,23.71366266,140.0991497,513.1055958,17,1213.115824
905.7971191,6,34.59548208,-14.63337209,1,1,0,0,0,0,1,0,0,0,0,3,21,3.5,4,0.360000014,1,0,0,3,0,3,138.8888855,3.701663494,0.165600002,0.18191184,0.165688616,0.302141861,0.407604358,0.550578887,0.400317842,0.338111746,0.352050682,5,12,198,274,240,132,31,892,-1.820000052,32.89290832,26.89999962,18.89999962,1468.5,16.12258322,20.94678233,14.74019638,23.50618608,20.94678233,135.633196,929.9681802,18,1541.665136
2518.273438,1,34.7668457,-14.73731327,1,1,0,1,0,0,1,0,0,1,0,5,25,6,7,0.540000021,2,0,0.07,4,1,6,138.8888855,184.1343384,0.277971663,0.185296116,0.187455203,0.280322429,0.430991974,0.583201012,0.303632639,0.327022164,0.342094557,7,13,194,287,232,134,29,896,-1.909999967,31.70998573,26.60000038,18.70000076,1434,14.46779298,21.47082724,16.55337703,22.97037978,21.47082724,136.3101683,1093.24494,18,1001.917753
3977.777588,6,34.11344609,-14.19331184,1,1,1,0,0,1,1,0,1,0,0,5,76,6.333333492,9,0.720000029,1,0,0.270000003,4,2,5,138.8888855,148.1730042,0.180000007,0.177300006,0.179000005,0.240549996,0.378800005,0.491299987,0.486299992,0.368299991,0.361799985,0,15,199,248,226,125,48,861,-3.480000019,33.02999115,25.70000076,17.10000038,1015.099976,21.42411833,25.36792577,19.79324029,26.07727697,25.36792577,140.7112103,1220.895934,10,2530.059583
988.4199829,6,34.58762199,-14.6030646,1,1,1,1,0,1,1,0,0,0,1,7,40,8.5,9,1.618777871,5,0,0.110000001,9,2,8,138.9937439,491.4634399,0.809388936,0.159600005,0.193299994,0.232749999,0.375349998,0.514349997,0.454750001,0.328700006,0.312900007,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,20.18495427,20.93780521,16.70911733,24.14824547,20.93780521,134.8082932,899.5225687,17.86775301,1578.804747
4143.528809,6,34.60716476,-14.64858123,1,1,0,1,0,1,1,0,0,0,1,5,41,9,12,0.809388936,3,0,0.200000003,9,1,19,138.9937439,357.798645,0.33184945,0.145500004,0.144600004,0.247899994,0.384350002,0.520650029,0.445300013,0.293049991,0.334899992,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,21.82709353,20.71330923,21.08032802,25.87692214,20.71330923,137.574577,923.6467823,18,1354.459572
2432.748779,1,34.76821518,-14.74468803,1,1,1,0,0,1,1,1,0,1,0,4,67,2,6,1.618777752,2,0,0.100000001,2,1,4,138.9937592,345.8969727,0.809388891,0.202999994,0.159199998,0.33160001,0.529100001,0.664250016,0.481150001,0.376399994,0.4375,7,13,194,287,232,134,29,896,-1.909999967,32.21999359,26.60000038,18.70000076,1434,13.52368659,23.47760258,19.01447676,23.06608622,23.47760258,137.1107536,1077.14211,18,1000.882402
3294.866211,1,34.73875829,-14.90289746,1,1,1,1,0,1,1,0,0,1,1,7,39,5.333333492,8,0.612041712,3,25,0.570000008,6,3,7,139.6963654,769.338623,0.251863622,0.129099995,0.115999997,0.177100003,0.38804999,0.617850006,0.439399987,0.305000007,0.285600007,10,16,193,292,238,133,29,911,-2.150000095,31.74999428,27.20000076,19.20000076,1200.199951,17.07367401,21.90661684,19.8721646,25.31734576,21.90661684,135.847695,869.8960262,18,1001.464163
1893.204468,6,34.59321404,-14.62423383,1,1,1,0,0,1,1,1,0,1,1,7,56,3.333333254,5,1.011736155,7,0,0.050000001,11,1,14,140.3527985,151.8494263,0.657628499,0.206200004,0.195299998,0.27700001,0.389050007,0.573199987,0.305249989,0.354600012,0.338999987,5,12,197,270,237,131,31,883,-1.75,33.24999237,27.10000038,19.10000038,1514.099976,17.84146949,21.51258591,18.02822977,23.89238359,21.51258591,135.2747209,916.0056215,18,1573.10316
1422.72583,1,34.7274971,-14.70274162,0,1,1,0,0,1,1,0,0,1,1,3,26,6,6,0.708215296,3,0,0,7,0,4,141.1999969,240.6716156,0.333872933,0.155200005,0.163499996,0.312700003,0.442200005,0.546999991,0.450150013,0.329950005,0.40259999,6,12,194,280,232,133,28,885,-1.809999943,33.49001312,26.79999924,18.79999924,1455.900024,13.06843977,20.07706799,12.69578752,22.61987951,20.07706799,141.6801248,1015.763556,18,1038.144933
1853.287476,1,34.76154782,-14.73019184,1,1,0,0,0,1,0,0,0,1,0,6,37,5.5,7,0.708215296,3,0,0.059999999,2,1,3,141.1999969,340.9743042,0.404694468,0.151800007,0.112499997,0.306549996,0.449149996,0.577849984,0.329450011,0.322450012,0.360799998,7,13,194,287,232,134,29,896,-1.909999967,31.27001381,26.60000038,18.70000076,1434,14.43660698,20.89470214,14.35232909,22.44869115,20.89470214,139.1781659,1108.943727,18,1012.640432
3953.679932,6,34.11707502,-14.18666517,1,1,1,0,0,1,1,0,0,1,0,4,24,6,7,0.354107648,2,0,0.129999995,3,1,3,141.1999969,168.7774963,0.101173617,0.164000005,0.156800002,0.187749997,0.45905,0.579349995,0.511300027,0.377849996,0.424800009,0,15,199,248,226,125,48,861,-3.480000019,31.74999428,25.70000076,17.10000038,1015.099976,19.02305179,24.18721934,20.278295,24.30837952,24.18721934,135.5965071,1187.171606,10,2534.314135
1080.727417,1,34.74558258,-14.92904377,1,1,0,1,0,1,1,0,0,1,1,10,58,4.599999905,8,0.708215296,3,22.22222328,0.140000001,5,1,8,141.9060059,375.0063477,0.455281276,0.141217262,0.133699488,0.215981949,0.43477096,0.537979288,0.474754253,0.313034797,0.324140483,10,17,194,296,240,135,29,921,-2.180000067,31.79000282,27,19.10000038,1138,21.73441694,22.87975519,19.07907012,25.79092035,22.87975519,137.7917136,864.7172723,18,924.1873244
1812.103271,6,34.11894432,-14.1873461,1,1,1,1,0,1,1,0,0,1,1,4,57,2,4,1.517604232,5,0,0.219999999,8,2,9,142.3296051,310.8310852,0.303520851,0.16697836,0.202987166,0.233867534,0.447293181,0.545981608,0.489816564,0.370695639,0.422225651,0,15,199,248,226,125,48,861,-3.480000019,31.74999428,25.70000076,17.10000038,1015.099976,18.59690436,23.50061407,18.26892864,23.94604533,23.50061407,136.3031886,1178.409283,10,2532.794991
2729.648193,6,34.59462928,-14.63367894,0,1,0,1,1,1,1,0,0,0,1,3,25,4.5,6,1.618777871,5,0,0.79999999,12,2,23,142.7002411,669.5634155,0.348037235,0.192499995,0.172299996,0.282449991,0.387300014,0.52214998,0.430999994,0.337650001,0.350100011,5,12,198,274,240,132,31,892,-1.820000052,32.58998871,26.89999962,18.89999962,1468.5,15.93786597,20.0605633,14.25789624,23.04658778,20.0605633,135.4397693,933.589456,18,1559.640825
1580.322632,1,34.73328018,-14.90440845,1,1,1,0,0,1,1,1,0,1,1,8,51,8.333333015,12,1.92229867,4,0,0.400000006,7,1,10,143.0578918,140.7003937,1.392148964,0.129470493,0.135028027,0.214356192,0.425636758,0.621883304,0.419052132,0.313369581,0.304850658,10,16,193,292,238,133,29,911,-2.150000095,31.36001015,27.20000076,19.20000076,1200.199951,16.62698101,21.2935503,18.58884246,25.03563539,21.2935503,136.1720278,877.1985255,18,1012.551735
2869.745605,6,34.11865459,-14.1868392,1,1,1,1,0,1,1,0,1,1,1,2,75,4,7,0.418694466,2,100,0.090000004,7,1,7,143.3025818,93.60403442,0.078405566,0.165900007,0.203199998,0.232250005,0.444200009,0.554799974,0.490150005,0.372150004,0.421799988,0,15,199,248,226,125,48,861,-3.480000019,31.74999428,25.70000076,17.10000038,1015.099976,19.41132031,23.9821716,18.69163404,24.56184842,23.9821716,137.6858995,1180.88854,10,2533.950964
1895.648438,6,34.63535309,-14.63236046,1,1,1,1,0,1,0,0,0,0,1,7,36,6,7,1.011736155,2,33.33333588,0.130000001,5,2,6,143.3179932,224.940567,0.566572249,0.156802306,0.182000984,0.265101452,0.409616173,0.506211897,0.386094344,0.30982507,0.342946528,5,12,196,271,235,131,28,878,-1.720000029,32.49999237,27.10000038,18.89999962,1470.099976,16.85459981,21.9958853,18.53004562,25.03238848,21.9958853,139.1786977,952.3670216,18,914.8800859
2059.208252,6,34.07877129,-14.30914759,1,1,1,0,1,1,1,0,0,0,1,4,40,6.5,8,1.112909794,2,0,0.200000003,5,2,5,143.7672729,216.1806488,0.242816687,0.155699998,0.172199994,0.213799998,0.265049994,0.378899992,0.320300013,0.268449992,0.2456,1,16,204,247,231,126,53,878,-3.380000114,33.44499969,25.60000038,17.10000038,967.2000122,16.88778285,22.59400889,23.02369879,23.90233899,22.59400889,135.9204436,1261.882934,10,2630.303171
2438.536133,6,34.07271135,-14.32292683,1,1,0,1,0,1,1,0,0,1,0,4,56,3,8,2.225819588,5,0,0.029999999,4,2,7,143.7672729,441.0465088,1.537838966,0.135979416,0.136199996,0.137692316,0.256153728,0.49018835,0.532417928,0.344023782,0.286548976,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,13.95571261,23.50410821,21.86631261,24.07411999,23.50410821,136.0043712,1258.763681,10,2572.605719
1506.352051,6,34.07252297,-14.32120601,1,1,0,1,0,1,0,0,0,1,1,6,31,6.666666508,12,1.517604232,4,0,0.820000026,6,2,10,144.965332,215.8208313,1.011736125,0.170699999,0.136199996,0.130600005,0.247649997,0.467500001,0.510399997,0.356550008,0.294099987,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,12.71041538,23.40755211,23.19162236,24.61086673,23.40755211,136.4175535,1259.307047,10,2575.185753
1573.564697,6,34.58411646,-14.58815934,0,1,0,0,1,1,1,0,0,1,0,3,62,5.666666508,9,1.87171185,4,0,0.400000006,3,1,6,146.9243317,244.3520203,1.264670167,0.175899997,0.169100001,0.260349989,0.454849988,0.535099983,0.501399994,0.349150002,0.374199986,5,12,197,270,237,131,31,883,-1.75,31.89000893,27.10000038,19.10000038,1514.099976,18.11683165,21.05316878,17.11899174,24.6895619,21.05316878,134.2753517,886.3765433,17,1557.940083
917.8186035,1,34.73947906,-14.71508121,1,1,1,1,0,1,1,0,0,1,1,7,34,5.5,6,1.011736155,2,0,0,3,0,5,148.2599945,396.061554,0.708215296,0.150761184,0.168706957,0.235713546,0.469167766,0.478937088,0.41027524,0.318985772,0.335394338,7,13,199,290,239,135,28,911,-1.980000019,32.59449526,26.20000076,18.39999962,1434,15.57443057,20.79780203,14.00033233,22.0612442,20.79780203,136.9463424,1112.210626,18,1045.549613
1208.068848,6,34.07524937,-14.33225396,1,1,0,1,0,1,0,0,0,0,0,5,50,4.333333492,8,2.023472309,2,0,0,3,0,6,148.2599945,272.9215393,0.910562545,0.147503192,0.170599997,0.123651347,0.322670178,0.477599774,0.327507955,0.310036978,0.245797906,1,16,204,247,231,126,53,878,-3.380000114,31.02999306,25.60000038,17.10000038,967.2000122,14.1149265,23.47463792,24.18186357,24.67371444,23.47463792,138.3371858,1256.297731,10,2563.619575
1309.165649,6,34.59672165,-14.63316727,0,1,1,0,0,1,1,0,0,1,1,7,39,5,8,1.011736155,3,0,0.039999999,5,1,6,148.2599945,274.9584351,0.611088619,0.18003996,0.155394848,0.30488651,0.414175941,0.576057308,0.405028587,0.323884531,0.352496904,5,12,198,274,240,132,31,892,-1.820000052,33.22750979,26.89999962,18.89999962,1468.5,16.34166942,20.96180776,15.63707506,23.25033405,20.96180776,134.4188604,926.7204392,18,1515.853148
1334.367065,6,34.60713528,-14.64884099,1,1,1,1,0,1,1,0,0,1,1,6,35,6.5,7,1.011736155,4,0,0.700000018,8,2,6,148.2599945,203.6952972,0.505868051,0.145500004,0.144600004,0.247899994,0.384350002,0.520650029,0.445300013,0.293049991,0.334899992,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,21.97400694,20.29256036,20.9894908,25.9894908,20.29256036,138.1986597,923.7238627,18,1355.89153
1359.077515,6,34.10669326,-14.33012831,1,1,1,1,0,1,1,0,1,1,0,3,79,5,5,1.011736155,1,100,1.14000003,3,3,3,148.2599945,452.0127258,0.404694468,0.193888301,0.224860998,0.287030392,0.426176733,0.528458531,0.451190794,0.388104456,0.404436206,1,15,207,249,231,127,51,881,-3.359999895,29.68999672,25.39999962,17.20000076,1028.300049,14.43581015,22.10781149,20.71170849,23.14546815,22.10781149,138.7859172,1278.234712,10,2688.817474
1647.366577,6,34.51272948,-14.21751204,1,1,0,0,1,0,0,0,1,1,1,2,30,0,0,0.202347234,1,100,0,2,0,2,148.2599945,146.1999969,0.121408343,0.176699996,0.210800007,0.29339999,0.381399989,0.537349999,0.39289999,0.373400003,0.351099998,0,10,205,273,237,127,43,895,-4.139999866,35.86998749,29.20000076,21.29999924,1410.800049,16.88893281,21.11998968,15.02442846,22.8086557,21.11998968,136.8090445,543.5142496,17,1094.011843
1652.155518,6,34.597229,-14.63330746,1,1,1,1,0,1,1,0,0,1,1,6,39,6.666666508,12,1.011736155,3,0,1.000000015,6,3,10,148.2599945,872.4451294,0.696074478,0.185951197,0.173154276,0.272447324,0.426484789,0.565948556,0.42715548,0.34242976,0.369642656,5,12,198,274,240,132,31,892,-1.820000052,33.12128778,26.89999962,18.89999962,1468.5,16.01557481,21.04082034,15.32362029,22.49411444,21.04082034,135.4942476,923.8641314,18,1505.706684
1769.271729,6,34.52165485,-14.21728916,1,1,1,0,0,1,0,0,0,0,1,4,40,5,10,0.202347234,1,0,0,3,0,2,148.2599945,0,0.101173617,0.160999998,0.145400003,0.196799994,0.350499988,0.45205,0.379449993,0.326649994,0.307900012,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,20.03357599,20.21737717,16.0781805,22.97961536,20.21737717,140.0034131,521.722098,17,1179.686204
2471.050049,6,34.51309954,-14.21804794,0,1,1,0,0,1,0,0,0,0,1,4,52,2.5,5,0.202347234,1,50,0.01,2,1,1,148.2599945,68.44445801,0.141643062,0.17661803,0.213940614,0.29339999,0.382873228,0.538124367,0.396968115,0.374834415,0.353636645,0,10,205,273,237,127,43,895,-4.139999866,35.86998749,29.20000076,21.29999924,1410.800049,15.13419318,21.64691415,16.61216282,22.91395393,21.64691415,136.2183715,542.4167817,17,1099.626785
2701.943359,6,34.07526704,-14.31992258,1,1,0,1,0,1,1,1,0,1,0,5,43,10,12,2.023472309,4,16.66666794,0.240000002,4,2,5,148.2599945,888.3125,1.01780656,0.200280979,0.23614833,0.206446234,0.285203959,0.548576218,0.525445038,0.366401091,0.334213059,1,16,204,247,231,126,53,878,-3.380000114,31.59027988,25.60000038,17.10000038,967.2000122,13.78911009,23.65045936,23.81625146,23.53321977,23.65045936,136.2818163,1259.703329,10,2589.830514
2835.371338,6,34.07483736,-14.31651406,1,1,0,1,0,1,1,0,0,1,1,4,45,6.333333492,9,1.011736155,2,0,0.450000007,4,2,4,148.2599945,346.0843506,0.631323338,0.217378215,0.278812694,0.25186701,0.356083988,0.463039814,0.540991104,0.362271815,0.342497407,1,16,204,247,231,126,53,878,-3.380000114,32.6070041,25.60000038,17.10000038,967.2000122,15.76702616,23.13974778,22.75255451,24.0904594,23.13974778,135.6418098,1262.602492,10,2595.075895
2907.117676,6,34.07093388,-14.31785154,1,1,0,0,0,1,1,0,0,0,0,4,24,7.5,8,0.303520858,2,0,0.980000019,5,2,6,148.2599945,301.0666504,0.034399029,0.227077146,0.300547929,0.251840131,0.390746554,0.616202303,0.558083376,0.380535599,0.392037489,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,15.14096396,24.22348439,21.60539014,24.83714744,24.22348439,133.7378041,1266.857261,10,2574.567366
2965.26001,6,34.60793624,-14.65038931,0,1,0,0,0,1,1,0,0,1,1,5,57,5,7,1.011736155,2,0,0.129999995,9,1,5,148.2599945,71.06790161,0.202347234,0.188199997,0.220100001,0.215700001,0.405449986,0.47694999,0.342400014,0.303600013,0.322299987,5,12,198,274,240,132,31,892,-1.820000052,33.20000458,26.89999962,18.89999962,1468.5,20.49320655,21.19194831,20.65420781,25.16720885,21.19194831,137.7517692,917.1674738,18,1346.826206
3047.628418,1,34.76087952,-14.73162651,1,1,1,1,0,1,0,0,0,1,0,4,77,4.666666508,10,1.011736155,1,0,0.619999997,7,2,5,148.2599945,182.9842529,0.607041657,0.176599994,0.135800004,0.253100008,0.513849974,0.635550022,0.456050009,0.336549997,0.403299987,7,13,194,287,232,134,29,896,-1.909999967,31.27001381,26.60000038,18.70000076,1434,13.74061484,21.46593387,16.25178755,22.78965135,21.46593387,137.1709152,1105.602224,18,1015.489934
517.5231323,6,34.59362592,-14.62704607,1,1,1,0,0,1,0,0,1,1,0,5,62,5.5,6,1.214083433,5,100,0,5,0,12,149.9073181,91.49166107,0.710643478,0.187657116,0.195196467,0.288199274,0.399396719,0.556501126,0.516936746,0.337399317,0.341499268,5,12,198,274,240,132,31,892,-1.820000052,33.46999359,26.89999962,18.89999962,1468.5,17.06678387,21.75861026,16.77814496,23.72321427,21.75861026,135.4719015,926.3317779,18,1570.712237
3144.643066,1,34.73719406,-14.90200329,1,1,0,0,0,1,1,0,1,1,1,4,58,8,12,1.934083343,3,0,0.270000003,7,2,10,149.9418335,643.8248291,1.128919482,0.129277661,0.116894814,0.213204743,0.382048668,0.608808616,0.44051529,0.314533167,0.304678167,10,16,193,292,238,133,29,911,-2.150000095,31.74999428,27.20000076,19.20000076,1200.199951,16.97616544,21.38806534,18.18357883,24.73293393,21.38806534,138.0235977,872.9643662,18,1007.675293
771.9481812,1,34.74780958,-14.94261509,1,1,1,0,0,1,0,0,1,1,0,3,51,2,3,0.505868077,2,100,0,4,0,7,150.2368011,397.7434692,0.254957512,0.135377416,0.117200002,0.203233452,0.346847615,0.548285325,0.457424259,0.292776591,0.275412751,10,17,194,296,240,135,29,921,-2.180000067,31.92998695,27,19.10000038,1138,19.70249335,22.0020651,22.03736611,24.71197282,22.0020651,135.7005869,862.5005842,18,887.9044752
1163.710205,6,34.60467911,-14.65134144,1,1,1,1,0,1,1,0,1,1,0,2,67,6.5,12,2.023472309,3,100,0.630000023,6,3,8,151.9664917,348.8830566,1.295022205,0.165622206,0.176523131,0.186676372,0.389384683,0.535466902,0.40502702,0.311378795,0.344954501,5,12,198,274,240,132,31,892,-1.820000052,33.20000458,26.89999962,18.89999962,1468.5,18.99007535,20.87082948,19.2792999,24.63847772,20.87082948,136.7586373,929.3772145,18,1408.292672
1581.472046,6,34.58200843,-14.60646175,1,1,0,0,1,1,1,0,0,0,1,6,50,5.5,8,1.315256953,4,0,0.909999991,6,3,6,152.0615387,292.1334229,0.252934039,0.193510848,0.181691935,0.223676691,0.388986738,0.560079468,0.463087724,0.364563041,0.320394704,5,13,210,285,247,139,38,937,-2.180000067,32.48000336,25.60000038,17.70000076,1567.699951,17.70226453,21.69061551,18.67567679,24.08260891,21.69061551,136.1713856,907.9581104,17.5225046,1706.712103
2357.001709,1,34.74220276,-14.9065218,1,1,1,1,0,1,1,0,0,1,1,5,43,8.666666985,10,2.225819588,3,0,0.280000001,10,3,8,152.7527161,661.3682861,1.315256931,0.14519126,0.161540137,0.131030635,0.46170418,0.625250892,0.427342444,0.36183313,0.370995517,10,16,193,292,238,133,29,911,-2.150000095,31.74999428,27.20000076,19.20000076,1200.199951,18.69431356,22.67863559,20.22944251,26.98526938,22.67863559,138.6014638,862.1828703,18,984.0598729
1976.839966,6,34.59667969,-14.63255978,1,1,1,0,0,1,1,0,0,1,1,5,62,4.25,9,2.276406288,7,14.2857151,0.530000001,5,3,11,153.7511139,302.6474915,1.264670167,0.178800002,0.1479,0.306650013,0.418749988,0.594449997,0.408899993,0.3134,0.352800012,5,12,198,274,240,132,31,892,-1.820000052,33.46999359,26.89999962,18.89999962,1468.5,16.11525672,21.17555842,14.64963157,22.62159965,21.17555842,136.327447,923.7032726,18,1515.571696
2288.009277,6,34.58474321,-14.60540761,1,1,1,0,1,1,1,0,1,0,1,6,42,5.75,10,0.809388936,2,100,0.300000012,10,1,10,154.4375,268.0899963,0.218535006,0.151099995,0.182500005,0.223499998,0.371149987,0.539849997,0.413850009,0.327600002,0.297800004,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,18.85485282,20.99959022,17.14501776,24.00146643,20.99959022,133.7600792,905.1231826,17.71844806,1647.303625
1828.577026,6,34.59546661,-14.63318443,1,1,1,1,0,1,1,0,0,1,1,10,51,3.857142925,8,1.517604232,3,0,0.57,4,2,9,154.8493347,539.1055908,1.011736125,0.180196025,0.156338177,0.304664541,0.413600236,0.57374234,0.404541306,0.325204152,0.352458764,5,12,198,274,240,132,31,892,-1.820000052,33.19700559,26.89999962,18.89999962,1468.5,15.81878809,20.99355849,14.53619453,23.38044663,20.99355849,136.36465,929.3199407,18,1541.663189
365.1662903,1,34.72728729,-14.70050335,1,1,0,0,0,1,1,0,0,1,0,2,78,1.5,3,0.708215296,2,0,0,4,0,4,155.3200073,100.0930023,0.364225015,0.1558,0.149900004,0.305649996,0.462449998,0.560450017,0.45539999,0.333499998,0.388399988,6,12,194,280,232,133,28,885,-1.809999943,33.49001312,26.79999924,18.79999924,1455.900024,13.10943596,20.62643457,13.21636965,22.7927944,20.62643457,139.9462098,1007.813797,18,1032.049295
